time(millisecond),normalised_active_and_passive_force/SL(micrometre),Ca_binding_to_troponin_to_thin_filament_regulation/TRPNCaL(dimensionless),Ca_binding_to_troponin_to_thin_filament_regulation/TRPNCaH(dimensionless),mean_strain_of_strongly_bound_states/xXBpostr(micrometre),mean_strain_of_strongly_bound_states/xXBprer(micrometre),regulation_and_crossbridge_cycling_state_equations/XBpostr(dimensionless),regulation_and_crossbridge_cycling_state_equations/XBprer(dimensionless),regulation_and_crossbridge_cycling_state_equations/N_NoXB(dimensionless),regulation_and_crossbridge_cycling_state_equations/P_NoXB(dimensionless),regulation_and_crossbridge_cycling_state_equations/N(dimensionless),normalised_active_and_passive_force/intf(unit_normalised_force_millisecond),normalised_active_and_passive_force/SL',Ca_binding_to_troponin_to_thin_filament_regulation/TRPNCaL',Ca_binding_to_troponin_to_thin_filament_regulation/TRPNCaH',mean_strain_of_strongly_bound_states/xXBpostr',mean_strain_of_strongly_bound_states/xXBprer',regulation_and_crossbridge_cycling_state_equations/XBpostr',regulation_and_crossbridge_cycling_state_equations/XBprer',regulation_and_crossbridge_cycling_state_equations/N_NoXB',regulation_and_crossbridge_cycling_state_equations/P_NoXB',regulation_and_crossbridge_cycling_state_equations/N',normalised_active_and_passive_force/intf',sarcomere_geometry/sovr_ze(micrometre),sarcomere_geometry/sovr_cle(micrometre),sarcomere_geometry/len_sovr(micrometre),sarcomere_geometry/SOVFThick(dimensionless),sarcomere_geometry/SOVFThin(dimensionless),normalised_active_and_passive_force/force(millinewton_micrometre_per_millimetre2),Ca_binding_to_troponin_to_thin_filament_regulation/Tropreg(dimensionless),normalised_active_and_passive_force/active(unit_normalised_force),Ca_binding_to_troponin_to_thin_filament_regulation/permtot(dimensionless),normalised_active_and_passive_force/ppforce_t(unit_normalised_force),Ca_binding_to_troponin_to_thin_filament_regulation/kn_pT(first_order_rate_constant),normalised_active_and_passive_force/ppforce_c(unit_normalised_force),Ca_binding_to_troponin_to_thin_filament_regulation/inprmt(dimensionless),normalised_active_and_passive_force/ppforce(unit_normalised_force),Ca_binding_to_troponin_to_thin_filament_regulation/kp_nT(first_order_rate_constant),normalised_active_and_passive_force/afterload(unit_normalised_force),thin_filament_regulation_and_crossbridge_cycling_rates/gapslmd(dimensionless),thin_filament_regulation_and_crossbridge_cycling_rates/gappT(first_order_rate_constant),thin_filament_regulation_and_crossbridge_cycling_rates/hfmd(dimensionless),thin_filament_regulation_and_crossbridge_cycling_rates/hbmd(dimensionless),thin_filament_regulation_and_crossbridge_cycling_rates/hfT(first_order_rate_constant),thin_filament_regulation_and_crossbridge_cycling_rates/hbT(first_order_rate_constant),thin_filament_regulation_and_crossbridge_cycling_rates/gxbmd(dimensionless),thin_filament_regulation_and_crossbridge_cycling_rates/gxbT(first_order_rate_constant),regulation_and_crossbridge_cycling_state_equations/dXBpostr(first_order_rate_constant),regulation_and_crossbridge_cycling_state_equations/P(dimensionless),regulation_and_crossbridge_cycling_state_equations/dXBprer(first_order_rate_constant),mean_strain_of_strongly_bound_states/dutyprer(dimensionless),mean_strain_of_strongly_bound_states/dutypostr(dimensionless),normalised_active_and_passive_force/dSL(micrometre_per_millisecond),mean_strain_of_strongly_bound_states/dxXBprer(micrometre_per_millisecond),mean_strain_of_strongly_bound_states/dxXBpostr(micrometre_per_millisecond),calculation_of_micromolar_per_millisecondes_of_Ca_for_apparent_Ca_binding/FrSBXB(dimensionless),calculation_of_micromolar_per_millisecondes_of_Ca_for_apparent_Ca_binding/dFrSBXB(first_order_rate_constant),calculation_of_micromolar_per_millisecondes_of_Ca_for_apparent_Ca_binding/TropTot(micromolar),calculation_of_micromolar_per_millisecondes_of_Ca_for_apparent_Ca_binding/dsovr_ze(micrometre_per_millisecond),calculation_of_micromolar_per_millisecondes_of_Ca_for_apparent_Ca_binding/dsovr_cle(micrometre_per_millisecond),calculation_of_micromolar_per_millisecondes_of_Ca_for_apparent_Ca_binding/dlen_sovr(micrometre_per_millisecond),calculation_of_micromolar_per_millisecondes_of_Ca_for_apparent_Ca_binding/dSOVFThin(first_order_rate_constant),calculation_of_micromolar_per_millisecondes_of_Ca_for_apparent_Ca_binding/dSOVFThick(first_order_rate_constant),equation_for_simulated_calcium_transient/Cai(micromolar),calculation_of_micromolar_per_millisecondes_of_Ca_for_apparent_Ca_binding/dforce(millinewton_micrometre_per_millimetre2_per_millisecond),Ca_binding_to_troponin_to_thin_filament_regulation/dTRPNCaL(first_order_rate_constant),Ca_binding_to_troponin_to_thin_filament_regulation/dTRPNCaH(first_order_rate_constant),calculation_of_micromolar_per_millisecondes_of_Ca_for_apparent_Ca_binding/dTropTot(micromolar_per_millisecond)
0,1.89999811516093,0.0147730085063734,0.13066096561522,0.00700005394873882,3.41212828972468e-8,0.00000181017564383744,3.0494964880038e-7,0.999999959256274,4.07437173988636e-8,0.999997834540066,-0.0000045113452510363,2.2863439175205895e-8,-0.0025968471479672333,-0.002296861227103146,-6.578049038835839e-10,-4.12294867276244e-10,-2.224142396432694e-8,-3.6644293436329354e-9,1.3235815359110038e-11,-1.3235815359110038e-11,2.604348921130063e-8,5.6120019109248687e-8,0.825,0.25000094241953497,0.574999057580465,0.7419342678457613,0.4791658813170542,0.0000011281559474106177,0.07030256360846686,0.0000018908699504278675,4.0738842239313064e-7,0.0012973803905006456,1.1056628291758649e-7,0,100,0.0012973803905006456,2.7140261440932605,0.0000018848390699321982,2.548394392925432,0.054205414481427176,0.9999999998811978,1,0.18466558793418464,0.03693311759122466,1.0000000000593974,0.006463295578848219,-2.224142396432694e-8,5.033464139589997e-8,-3.6644293436329354e-9,0.14234479940739378,0.6057225505924412,2.2863439175205895e-8,-4.12294867276244e-10,-6.578049038835839e-10,0.000002411242833607115,-2.9532672771074254e-8,1.0341199681130635,0,-1.1431719587602948e-8,1.1431719587602948e-8,9.526432989669124e-9,1.4750605919487676e-8,0.001,-1.3861619408583137e-8,-0.0025968471479672333,-0.002296861227103146,-0.18177939089110004
0.000034322590648825023,1.8999981151617147,0.014772919376395627,0.13066088678104051,0.007000053948716243,3.412126874623694e-8,0.0000018101748804544897,3.049495230277277e-7,0.9999999592562745,4.074371691053488e-8,0.9999978345409598,-0.000004511343324852309,2.286343061654769e-8,-0.0025968313023355363,-0.0022968598234857293,-6.578040453144896e-10,-4.122943401442168e-10,-2.224141406212581e-8,-3.6644277105734374e-9,1.422761835372406e-11,-1.422761835372406e-11,2.6044469622334322e-8,5.6120005947467994e-8,0.825,0.2500009424191426,0.5749990575808573,0.7419342678462676,0.47916588131738114,0.0000011281554716441406,0.07030247941192223,0.0000018908691530092686,4.073847631491908e-7,0.0012973803905265205,1.1056528978921445e-7,0,100,0.0012973803905265205,2.7140261440932605,0.0000018848382852265644,2.5483943929223942,0.05420541448136257,0.9999999998811978,1,0.18466558793418464,0.03693311759122466,1.0000000000593972,0.006463295578848218,-2.224141406212581e-8,5.0334636710945494e-8,-3.6644277105734374e-9,0.14234479940742212,0.6057225505925617,2.286343061654769e-8,-4.122943401442168e-10,-6.578040453144896e-10,0.000002411241819969728,-2.953265962087714e-8,1.034113729011512,0,-1.1431715308273846e-8,1.1431715308273846e-8,9.526429423561538e-9,1.4750600397772706e-8,0.001,-1.3861613237009428e-8,-0.0025968313023355363,-0.0022968598234857293,-0.18177828169801855
0.680319748360741,1.8999981306566647,0.013110988735497835,0.12910801881382344,0.007000053507010402,3.3844345039549076e-8,0.0000017951106901217565,3.02423710581041e-7,0.9999999628349115,3.716507972059012e-8,0.9999978557660708,-0.000004473259129838673,2.2695417517434904e-8,-0.002301371329168532,-0.0022692115047147285,-6.413368589432729e-10,-4.021821696528504e-10,-2.2054112874734282e-8,-3.785271336074226e-9,7.933233268628843e-9,-7.933233268628843e-9,3.381017231143711e-8,5.584995824690388e-8,0.825,0.2500009346716676,0.5749990653283323,0.7419342778430096,0.4791658877736103,0.0000011187669518573124,0.06869280863208091,0.0000018751333232379882,3.424203130707251e-7,0.0012973809014540025,9.293376819425472e-8,0,100,0.0012973809014540025,2.7140261440932605,0.000001869343335236806,2.5483943329419425,0.05420541320555328,0.9999999998831184,1,0.1846655879345393,0.03693311759122466,1.0000000000584286,0.006463295578841958,-2.2054112874734282e-8,4.6699528488255304e-8,-3.785271336074226e-9,0.1423447999671728,0.6057225529757302,2.2695417517434904e-8,-4.021821696528504e-10,-6.413368589432729e-10,0.0000023911892168011893,-2.9456898000321698e-8,0.9177785149502355,0,-1.1347708758717452e-8,1.1347708758717452e-8,9.456423965597878e-9,1.4642204849958004e-8,0.001,-1.3744877657854427e-8,-0.002301371329168532,-0.0022692115047147285,-0.16109610507101602
1.4434538512295452,1.8999981479058352,0.011463166048889636,0.12738800002598857,0.0070000530241,3.354143200788849e-8,0.0000017783471671262175,2.9946846438308326e-7,0.9999999684783949,3.152159640001127e-8,0.9999978811473917,-0.000004430755848468351,2.2510532912659765e-8,-0.0020084194846160842,-0.0022385871189059374,-6.240281343581629e-10,-3.915431817158106e-10,-2.1872368381143886e-8,-3.959897070603664e-9,8.388128319165267e-9,-8.388128319165267e-9,3.421328041753036e-8,5.5542940379828265e-8,0.825,0.25000092604708235,0.5749990739529176,0.7419342889715067,0.47916589496076467,0.0000011083193520267842,0.06701039286970431,0.0000018576223996648923,2.8430938668087397e-7,0.0012973814702249063,7.716231084630122e-8,0,100,0.0012973814702249063,2.7140261440932605,0.0000018520941647004463,2.54839426617096,0.05420541178530655,0.9999999998852013,1,0.18466558793492394,0.03693311759122466,1.0000000000573788,0.0064632955788351725,-2.1872368381143886e-8,4.103697674787058e-8,-3.959897070603664e-9,0.1423448005902997,0.6057225556286904,2.2510532912659765e-8,-3.915431817158106e-10,-6.240281343581629e-10,0.000002368709819920603,-2.9448782614992207e-8,0.8024308336905893,0,-1.1255266456329882e-8,1.1255266456329882e-8,9.379388713608235e-9,1.4522924459780495e-8,0.001,-1.3631605098261447e-8,-0.0020084194846160842,-0.0022385871189059374,-0.1405894967157186
2.3600618674003897,1.899998168439405,0.00976301924918821,0.12535273078092327,0.007000052461019984,3.31880253053067e-8,0.0000017583837244483318,2.957645335918254e-7,0.999999974830939,2.5169052239727197e-8,0.9999979111712551,-0.000004380010166540991,2.229343236720198e-8,-0.0017061653980385654,-0.002202349799275199,-6.047328649746669e-10,-3.796587181048804e-10,-2.1690015131490237e-8,-4.105903333034167e-9,5.838168339583082e-9,-5.838168339583082e-9,3.165257938200472e-8,5.518580655557853e-8,0.825,0.2500009157802975,0.5749990842197025,0.741934302218971,0.47916590351641875,0.0000010958774562061135,0.06514966781249425,0.000001836768893562604,2.301794298090698e-7,0.0012973821472950994,6.247129903342951e-8,0,100,0.0012973821472950994,2.7140261440932605,0.00000183156059496703,2.5483941866861737,0.0542054100946319,0.9999999998876077,1,0.18466558793536833,0.03693311759122466,1.0000000000561664,0.006463295578827337,-2.1690015131490237e-8,3.468048682155759e-8,-4.105903333034167e-9,0.14234480133208288,0.6057225587867816,2.229343236720198e-8,-3.796587181048804e-10,-6.047328649746669e-10,0.000002341729014165779,-2.9407347049557818e-8,0.6834204264797102,0,-1.114671618360099e-8,1.114671618360099e-8,9.288930153000826e-9,1.4382859591743214e-8,0.001,-1.3517952508672992e-8,-0.0017061653980385654,-0.002202349799275199,-0.11943173084971814
3.2458143112172966,1.8999981880949737,0.008364410058410484,0.12341728899710717,0.007000051933186122,3.285657607973005e-8,0.0000017392412642641004,2.9210372621220414e-7,0.9999999793698483,2.063014300125522e-8,0.9999979385433788,-0.000004331268004718951,2.2088941479951792e-8,-0.00145751902026008,-0.0021678898757457304,-5.872353625496272e-10,-3.688164528345429e-10,-2.1535326167186826e-8,-4.1493605062094434e-9,4.488604107892027e-9,-4.488604107892027e-9,3.02217147321745e-8,5.487803323659529e-8,0.825,0.2500009059525131,0.5749990940474868,0.7419343148999831,0.47916591170623907,0.0000010839472279675293,0.06349382768949864,0.0000018167729788755768,1.8976288982507515e-7,0.0012973827954143773,5.1502144416394296e-8,0,100,0.0012973827954143773,2.7140261440932605,0.000001811905026238847,2.5483941106001016,0.054205408476249335,0.9999999998898413,1,0.1846655879357808,0.03693311759122466,1.000000000055042,0.006463295578820068,-2.1535326167186826e-8,3.011163070665098e-8,-4.1493605062094434e-9,0.1423448020421549,0.6057225618098191,2.2088941479951792e-8,-3.688164528345429e-10,-5.872353625496272e-10,0.0000023157332891429873,-2.9280542807671745e-8,0.5855176406406672,0,-1.1044470739975896e-8,1.1044470739975896e-8,9.20372561664658e-9,1.4250929987065673e-8,0.001,-1.34215412867126e-8,-0.00145751902026008,-0.0021678898757457304,-0.10202649959032518
3.8029380893088427,1.899998200366118,0.0075914186304183355,0.12221547667988854,0.007000051609003518,3.265295796811029e-8,0.0000017272694886397098,2.897911027107945e-7,0.9999999816833788,1.8316612556026572e-8,0.9999979551716394,-0.000004300742297467326,2.1963186965610598e-8,-0.001320095700084993,-0.0021464919908315834,-5.76600007899913e-10,-3.6217948197814933e-10,-2.144285602429312e-8,-4.147304167114368e-9,3.8723008478970395e-9,-3.8723008478970395e-9,2.952308019967474e-8,5.4707789060850706e-8,0.825,0.25000089981694096,0.574999100183059,0.7419343228168505,0.47916591681921583,0.0000010764860144652566,0.06251536049523174,0.0000018042674521019463,1.6889839266940725e-7,0.0012973832000410038,4.583946534001008e-8,0,100,0.0012973832000410038,2.7140261440932605,0.0000017996338819159519,2.5483940630988973,0.054205407465878847,0.9999999998912025,1,0.18466558793603216,0.03693311759122466,1.000000000054357,0.006463295578815641,-2.144285602429312e-8,2.7767769286181354e-8,-4.147304167114368e-9,0.14234480248546244,0.6057225636971204,2.1963186965610598e-8,-3.6217948197814933e-10,-5.76600007899913e-10,0.000002299449074139575,-2.9172782618204534e-8,0.5314081447657923,0,-1.0981593482805299e-8,1.0981593482805299e-8,9.151327902337749e-9,1.416979804232942e-8,0.001,-1.3363908365484826e-8,-0.001320095700084993,-0.0021464919908315834,-0.09240687490333564
4.802938089308842,1.8999982222187977,0.006382171541506278,0.12008798130593804,0.0070000510418128875,3.229668677461038e-8,0.0000017059087966495845,2.856591757876919e-7,0.9999999850796101,1.492038121461084e-8,0.9999979841293258,-0.000004246169367147577,2.1743484792056813e-8,-0.0011051143382579877,-0.0021086126143973916,-5.578457448717784e-10,-3.503844074143887e-10,-2.1278903323517485e-8,-4.109192789770789e-9,2.983516989287459e-9,-2.983516989287459e-9,2.8447455213406906e-8,5.444757686465934e-8,0.825,0.2500008888906011,0.5749991111093988,0.7419343369153534,0.479165925924499,0.0000010631733156410882,0.06086612116027516,0.0000017819544179655811,1.3821085824216347e-7,0.0012973839206076704,3.7510788266679915e-8,0,100,0.0012973839206076704,2.7140261440932605,0.0000017777812022501394,2.54839397850788,0.054205405666592536,0.9999999998935637,1,0.1846655879364682,0.03693311759122466,1.0000000000531688,0.0064632955788079625,-2.1278903323517485e-8,2.430270172847764e-8,-4.109192789770789e-9,0.1423448032749189,0.6057225670580472,2.1743484792056813e-8,-3.503844074143887e-10,-5.578457448717784e-10,0.000002270387488578495,-2.894242956914863e-8,0.4467606668828675,0,-1.0871742396028407e-8,1.0871742396028407e-8,9.059785330023673e-9,1.4028054704552785e-8,0.001,-1.3261723233373139e-8,-0.0011051143382579877,-0.0021086126143973916,-0.0773581904796116
5.3277059115666106,1.8999982335995855,0.005991654891828277,0.11913391456492319,0.0070000507516431,3.2114441795226206e-8,0.0000016947650598705792,2.8351121062369606e-7,0.9999999864868662,1.3513125174889646e-8,0.9999979988699981,-0.000004217627896268493,2.1631466937578585e-8,-0.00002808953817130984,-0.0011987165924945819,-5.480489414232679e-10,-3.441838737427648e-10,-2.1191960367804724e-8,-4.074572629964566e-9,2.1117635428988456e-9,-2.1117635428988456e-9,2.7462481827757253e-8,5.4332085427499094e-8,0.825,0.2500008832002072,0.5749991167997928,0.7419343442577973,0.479165930666494,0.0000010562281672883077,0.060205571045796935,0.000001770313853244296,1.2735032789730597e-7,0.0012973842958759613,3.4563211937213773e-8,0,100,0.0012973842958759613,2.7140261440932605,0.000001766400414382474,2.5483939344532165,0.05420540472953142,0.9999999998947615,1,0.18466558793668938,0.03693311759122466,1.000000000052566,0.006463295578804065,-2.1191960367804724e-8,2.2853731433089433e-8,-4.074572629964566e-9,0.1423448036860679,0.605722568808397,2.1631466937578585e-8,-3.441838737427648e-10,-5.480489414232679e-10,0.000002255234948363474,-2.8803847617456987e-8,0.4194244009862672,0,-1.0815733468789293e-8,1.0815733468789293e-8,9.013111223991078e-9,1.3955785121018445e-8,0.035343616440461405,-1.3207535224900203e-8,-0.00002808953817130984,-0.0011987165924945819,-0.001966465532860877
5.840995444514617,1.8999982446751755,0.006360975374390227,0.1188715098488928,0.007000050472799035,3.19393392303215e-8,0.0000016839098068467901,2.8143504837878963e-7,0.9999999870942899,1.2905701242256573e-8,0.9999980124570985,-0.000004189766210504034,2.152416525282658e-8,0.001444706291410974,0.00017080709608387245,-5.384447696554309e-10,-3.380874040451043e-10,-2.1104277044061013e-8,-4.009826395544943e-9,1.7532389170021756e-10,-1.7532389170021756e-10,2.5395060020009548e-8,5.4230508022157925e-8,0.825,0.2500008776624122,0.5749991223375878,0.7419343514033392,0.4791659352813232,0.0000010494628127887946,0.06027219085486681,0.0000017589746358635048,1.2841102217555298e-7,0.0012973846610807467,3.485108713741902e-8,0,100,0.0012973846610807467,2.7140261440932605,0.0000017553248243817876,2.548393891579965,0.054205403817599425,0.9999999998959059,1,0.18466558793690072,0.03693311759122466,1.00000000005199,0.006463295578800343,-2.1104277044061013e-8,2.2198046257039857e-8,-4.009826395544943e-9,0.14234480408619318,0.6057225705118031,2.152416525282658e-8,-3.380874040451043e-10,-5.384447696554309e-10,0.000002240493134957161,-2.863007792115079e-8,0.44527673134688855,0,-1.076208262641329e-8,1.076208262641329e-8,8.968402188677742e-9,1.3886558227630053e-8,0.08781351118611995,-1.315288579683942e-8,0.001444706291410974,0.00017080709608387245,0.10112923662194767
