0.01 0.0
0.02 0.00307258498436
0.03 0.00657602553868
0.04 0.0105641041117
0.05 0.0150940576252
0.06 0.0202269910317
0.07 0.0260283532986
0.08 0.0325684952423
0.09 0.0399233273984
0.1 0.0481750973208
0.11 0.0574133029422
0.12 0.0677357604901
0.13 0.0792498471841
0.14 0.0920739418926
0.15 0.106339090995
0.16 0.12219093153
0.17 0.139791909367
0.18 0.159323836681
0.19 0.180990840783
0.2 0.205022765488
0.21 0.231679097171
0.22 0.261253500741
0.23 0.294079066457
0.24 0.330534387236
0.25 0.371050608532
0.26 0.41611961955
0.27 0.466303586526
0.28 0.522246066763
0.29 0.584684987573
0.3 0.654467828431
0.31 0.732569409451
0.32 0.820112766762
0.33 0.918393688264
0.34 1.02890959471
0.35 1.15339358522
0.36 1.29385462816
0.37 1.45262507428
0.38 1.63241690693
0.39 1.83638843368
0.4 2.06822347797
0.41 2.33222556223
0.42 2.63343010525
0.43 2.97773830954
0.44 3.37207721742
0.45 3.82459140668
0.46 4.34487302412
0.47 4.94423838206
0.48 5.63606125023
0.49 6.43617537069
0.5 7.36336174754
