0.01 0.0
0.02 0.00067114388437
0.03 0.00140982035524
0.04 0.00222122556912
0.05 0.00311078302035
0.06 0.00408414699504
0.07 0.00514720643187
0.08 0.00630608965951
0.09 0.00756717029626
0.1 0.00893707514119
0.11 0.0104226942268
0.12 0.0120311937143
0.13 0.0137700321462
0.14 0.0156469806259
0.15 0.0176701475176
0.16 0.0198480082891
0.17 0.0221894411555
0.18 0.0247037692169
0.19 0.0274008098245
0.2 0.0302909319589
0.21 0.0333851224529
0.22 0.0366950619483
0.23 0.0402332115373
0.24 0.0440129111022
0.25 0.0480484904398
0.26 0.0523553943251
0.27 0.0569503227529
0.28 0.061851387672
0.29 0.0670782876195
0.3 0.072652501758
0.31 0.0785975049264
0.32 0.0849390054442
0.33 0.0917052075567
0.34 0.0989271006009
0.35 0.106638777206
0.36 0.114877783144
0.37 0.123685501844
0.38 0.133107577077
0.39 0.143194377975
0.4 0.154001511364
0.41 0.165590387429
0.42 0.178028846057
0.43 0.191391852772
0.44 0.205762275229
0.45 0.221231753591
0.46 0.237901681102
0.47 0.255884314619
0.48 0.275304039092
0.49 0.296298814855
0.5 0.319021842418
